"","type","numNodes","numEdges","sampnodes","sampedges","Samplingrate","ActualDensity","SampledDensity","ActualCommunitysize","SampledCommunitysize","actualmodularity","sampledmodularity","Lcommsize_act1","Lcommsize_samp1","Lcommsize_act2","Lcommsize_samp2","Lcommsize_act3","Lcommsize_samp3","Clustcoeff_act","Clustcoeff_samp","diameter_act","diameter_samp","ks_deg","pval_deg","ks_cc","pval_cc","ks_pg","pval_pg"
"401","RE","3000","674775","2983","134955","0.2","697.605853658537","140.07400194742","11","97","0.239306300878525","0.238111361861229","752","771","750","739","750","716","0.385305430276906","0.118805417005587","4","5","0.502948597608671","0","0.873803767922641","0","0.0141752151078332","0.924590079223146"
"402","RE","3000","674775","2996","202432","0.299999259012263","697.605853658537","210.299306243806","11","74","0.239306300878525","0.236038506031036","752","754","750","742","750","742","0.385305430276906","0.170959722781629","4","5","0.389101913662661","0","0.721163258309443","0","0.00933333333333333","0.999453000994159"
"403","RE","3000","674775","2991","202431","0.29999777703679","697.605853658537","209.718475073314","11","63","0.239306300878525","0.23869463801384","752","761","750","749","750","737","0.385305430276906","0.17019347857067","4","5","0.389480441323972","0","0.716138489116059","0","0.00988164493480442","0.998577563864862"
"404","RE","3000","674775","2994","202431","0.29999777703679","697.605853658537","209.433628318584","11","63","0.239306300878525","0.238881304860115","752","755","750","752","750","742","0.385305430276906","0.170105624745716","4","5","0.389234468937876","0","0.723728870322131","0","0.00831663326653305","0.999947291061734"
"405","RE","3000","674775","2995","202431","0.29999777703679","697.605853658537","210.0859375","11","74","0.239306300878525","0.237340152263641","752","755","750","755","750","743","0.385305430276906","0.170575139751551","4","5","0.387374513077351","0","0.722881805672313","0","0.00950695603784084","0.999245153358189"
"406","RE","3000","674775","2991","202431","0.29999777703679","697.605853658537","209.651750972763","11","65","0.239306300878525","0.238155245780945","752","760","750","742","750","734","0.385305430276906","0.170392139894102","4","5","0.387721497826814","0","0.719852886619043","0","0.00935907723169509","0.999429703362837"
"407","RE","3000","674775","2991","202431","0.29999777703679","697.605853658537","210.003894839338","11","75","0.239306300878525","0.238710060715675","752","759","750","747","750","732","0.385305430276906","0.17039710014603","4","5","0.384697425610164","0","0.723191975319068","0","0.0108776328986961","0.994357172017896"
"408","RE","3000","674775","2995","202431","0.29999777703679","697.605853658537","209.739130434783","11","71","0.239306300878525","0.238504946231842","752","762","750","745","750","740","0.385305430276906","0.171180772732257","4","5","0.389027824151363","0","0.724674992436735","0","0.00712353923205344","0.999999180307949"
"409","RE","3000","674775","2994","202431","0.29999777703679","697.605853658537","210.011616650532","11","82","0.239306300878525","0.236961156129837","752","757","750","746","750","743","0.385305430276906","0.170542028499443","4","6","0.387249832999332","0","0.719080360792081","0","0.0125791583166332","0.971686441625131"
"410","RE","3000","674775","2996","202431","0.29999777703679","697.605853658537","210.437137330754","11","74","0.239306300878525","0.237953007221222","752","755","750","744","750","739","0.385305430276906","0.170828879603537","4","5","0.385430351579884","0","0.71706490899497","0","0.00741789052069426","0.999997213098875"
"411","RE","3000","674775","2994","202431","0.29999777703679","697.605853658537","210.170923379175","11","76","0.239306300878525","0.238067016005516","752","755","750","745","750","732","0.385305430276906","0.170532667111488","4","5","0.387244488977956","0","0.724823122757379","0","0.00966733466933862","0.998999683311867"
"412","RE","3000","674775","2993","202431","0.29999777703679","697.605853658537","210.052073288332","11","76","0.239306300878525","0.23834340274334","752","763","750","745","750","741","0.385305430276906","0.17066528973407","4","5","0.388293239781713","0","0.714350048628253","0","0.00912328767123287","0.999641311267919"
"413","RE","3000","674775","2992","202431","0.29999777703679","697.605853658537","210.363457760314","11","70","0.239306300878525","0.238199815154076","752","752","750","748","750","740","0.385305430276906","0.171244728817387","4","5","0.388113190730838","0","0.715367426726135","0","0.00774242424242426","0.999990967093103"
"414","RE","3000","674775","2998","202431","0.29999777703679","697.605853658537","209.83768115942","11","74","0.239306300878525","0.238603085279465","752","767","750","744","750","736","0.385305430276906","0.170132050491433","4","5","0.387856348676896","0","0.726886039056517","0","0.00903402268178788","0.99969998746441"
"415","RE","3000","674775","2991","202431","0.29999777703679","697.605853658537","209.849566055931","11","55","0.239306300878525","0.237996846437454","752","754","750","753","750","748","0.385305430276906","0.170182757357908","4","5","0.38753961885657","0","0.720109698985287","0","0.00930090270812438","0.999490011987087"
"416","RE","3000","674775","2993","202431","0.29999777703679","697.605853658537","210.272638753651","11","70","0.239306300878525","0.239320978522301","752","756","750","753","750","740","0.385305430276906","0.170215816799489","4","6","0.387509633589487","0","0.717799333558613","0","0.00781078071054682","0.999988599287035"
"417","RE","3000","674775","2996","202431","0.29999777703679","697.605853658537","210.305283757339","11","69","0.239306300878525","0.238889515399933","752","758","750","744","750","741","0.385305430276906","0.171527660618259","4","5","0.387111704494882","0","0.718499591555678","0","0.00760347129506008","0.999994407440311"
"418","RE","3000","674775","2993","202431","0.29999777703679","697.605853658537","209.47110675808","11","68","0.239306300878525","0.238454967737198","752","752","750","750","750","737","0.385305430276906","0.169452928140628","4","5","0.386841407729146","0","0.723468266005839","0","0.0108133422430115","0.99476441825645"
"419","RE","3000","674775","2994","202431","0.29999777703679","697.605853658537","210.397660818713","11","68","0.239306300878525","0.237936273217201","752","755","750","742","750","741","0.385305430276906","0.17077019619503","4","5","0.387933199732799","0","0.717731301932859","0","0.00920307281229122","0.999577547476385"
"420","RE","3000","674775","2995","202431","0.29999777703679","697.605853658537","210.162426614481","11","71","0.239306300878525","0.237051874399185","752","753","750","751","750","741","0.385305430276906","0.170581469275366","4","5","0.388988870339455","0","0.726490766316248","0","0.00915080690038952","0.999619313786962"
"421","RE","3000","674775","2993","202431","0.29999777703679","697.605853658537","209.700787401575","11","74","0.239306300878525","0.238916844129562","752","756","750","748","750","727","0.385305430276906","0.170707721927874","4","5","0.385096001781936","0","0.721322318012814","0","0.00914322307606637","0.999626332970277"
"422","RE","3000","674775","2997","269910","0.4","697.605853658537","279.564960629921","11","48","0.239306300878525","0.239048033952713","752","756","750","752","750","743","0.385305430276906","0.216320565277977","4","5","0.300782782782783","0","0.557343064310087","0","0.0086893560226893","0.999862255755445"
"423","RE","3000","674775","2996","269910","0.4","697.605853658537","279.132295719844","11","52","0.239306300878525","0.239031389355659","752","751","750","748","750","743","0.385305430276906","0.215870663042818","4","5","0.299684468179795","0","0.562727540124449","0","0.00932265242545616","0.999464108968337"
"424","RE","3000","674775","2997","269910","0.4","697.605853658537","279.898238747554","11","51","0.239306300878525","0.238943308591843","752","754","750","752","750","750","0.385305430276906","0.21613785229022","4","5","0.300444110777444","0","0.571165399622275","0","0.00858591925258589","0.999892960082274"
"425","RE","3000","674775","2998","269910","0.4","697.605853658537","279.133795837463","11","49","0.239306300878525","0.23840743303299","752","752","750","751","750","747","0.385305430276906","0.215573886077028","4","5","0.299517678452301","0","0.56372528013577","0","0.00673070936179677","0.999999875319296"
"426","RE","3000","674775","2995","269910","0.4","697.605853658537","279.549655850541","11","47","0.239306300878525","0.238666027784348","752","753","750","752","750","751","0.385305430276906","0.215465418962076","4","5","0.299585420144686","0","0.563528871171622","0","0.0068363939899833","0.999999787535385"
"427","RE","3000","674775","2997","269910","0.4","697.605853658537","279.278269419862","11","51","0.239306300878525","0.237851604819298","752","754","750","752","750","742","0.385305430276906","0.215951840190985","4","5","0.300108108108108","0","0.557286721633673","0","0.00936736736736734","0.999415464257784"
"428","RE","3000","674775","2999","269910","0.4","697.605853658537","279.9604743083","11","51","0.239306300878525","0.238945290446281","752","755","750","750","750","745","0.385305430276906","0.21662906399137","4","5","0.299915527398022","0","0.562022566863192","0","0.00854151383794596","0.99990387797207"
"429","RE","3000","674775","2998","269910","0.4","697.605853658537","279.203109815355","11","56","0.239306300878525","0.239639475941658","752","749","750","747","750","744","0.385305430276906","0.216473008644224","4","5","0.301197909717589","0","0.565063968221446","0","0.00766288636869026","0.999993054681083"
"430","RE","3000","674775","2996","269910","0.4","697.605853658537","279.870206489676","11","49","0.239306300878525","0.237426236271858","752","755","750","750","750","747","0.385305430276906","0.217082343211489","4","5","0.301003560302626","0","0.559377860738616","0","0.00898442367601246","0.9997310618649"
"431","RE","3000","674775","2997","269910","0.4","697.605853658537","280.196623634558","11","38","0.239306300878525","0.237920314073563","752","758","750","755","750","738","0.385305430276906","0.216676439591414","4","5","0.298775775775776","0","0.558877262320439","0","0.00882148815482145","0.999812394321854"
"432","RE","3000","674775","2995","269910","0.4","697.605853658537","280.114285714286","11","42","0.239306300878525","0.238812729716301","752","753","750","751","750","750","0.385305430276906","0.216312796771432","4","4","0.29862326099054","0","0.565902681049759","0","0.0112771285475793","0.991128850212496"
"433","RE","3000","674775","2994","269910","0.4","697.605853658537","279.210991167812","11","48","0.239306300878525","0.239786237478256","752","753","750","751","750","749","0.385305430276906","0.216863793525386","4","5","0.300519038076152","0","0.563499859167692","0","0.00868203072812284","0.999865357615258"
"434","RE","3000","674775","2997","269910","0.4","697.605853658537","279.807135969142","11","51","0.239306300878525","0.238817900419235","752","755","750","752","750","744","0.385305430276906","0.216169992480799","4","5","0.299103103103103","0","0.55640888219296","0","0.00829195862529193","0.999950470977319"
"435","RE","3000","674775","2996","269910","0.4","697.605853658537","278.952288218111","11","48","0.239306300878525","0.239072352647781","752","752","750","751","750","746","0.385305430276906","0.21618025648891","4","5","0.301370716510903","0","0.553014099140437","0","0.00718157543391188","0.999998941596513"
"436","RE","3000","674775","2995","269910","0.4","697.605853658537","280.354527938343","11","45","0.239306300878525","0.238033801317215","752","750","750","748","750","748","0.385305430276906","0.216911572375471","4","5","0.301297161936561","0","0.568908107515339","0","0.00898052309404561","0.999733750069543"
